bill_id,title,timeline_history,date_first_reading,date_second_reading,sponsors_full_details,sponsors_names,committee,primary_sponsor_name
a77c72ea-3272-4e68-b4e4-c772e1c5a65f,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2023",First Reading (House: 2023-10-31) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-31,,"Hon Tasir Olawale Raji (APC, Lagos, Constituency: Epe)",Hon Tasir Olawale Raji,Not Yet Referred,Hon Tasir Olawale Raji
d3f1f13a-7873-46d3-a57b-4372b0a4f789,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2023",First Reading (House: 2023-07-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-20,,"Hon Ugochinyere Onyinye Ikeagwuonu (PDP, Imo, Constituency: Ideato North/Ideato South)",Hon Ugochinyere Onyinye Ikeagwuonu,Not Yet Referred,Hon Ugochinyere Onyinye Ikeagwuonu
d4e69b3f-e939-42d7-b944-cee0b23897a5,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2023",First Reading (House: 2023-07-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-20,,"Hon Ugochinyere Onyinye Ikeagwuonu (PDP, Imo, Constituency: Ideato North/Ideato South)",Hon Ugochinyere Onyinye Ikeagwuonu,Not Yet Referred,Hon Ugochinyere Onyinye Ikeagwuonu
ec6d1737-3cd7-43ed-8655-41073767e7a8,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2023",First Reading (House: 2023-07-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-20,,"Hon Ugochinyere Onyinye Ikeagwuonu (PDP, Imo, Constituency: Ideato North/Ideato South)",Hon Ugochinyere Onyinye Ikeagwuonu,Not Yet Referred,Hon Ugochinyere Onyinye Ikeagwuonu
ef7b1c46-9bae-4599-89a2-61801a972ca0,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2023",First Reading (House: 2023-07-06) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-06,,"Hon Francis Ejiroghene Waive (APC, Delta, Constituency: Ughelli North, Ughelli South/Udu)",Hon Francis Ejiroghene Waive,Not Yet Referred,Hon Francis Ejiroghene Waive
0a46d672-b837-4af1-bc4b-432bbab7f6d1,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-06-06) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-06,,"Hon Obinna Aguocha (LP, Abia, Constituency: Umuahia North/ Umuahia South/ Ikwuano)",Hon Obinna Aguocha,Not Yet Referred,Hon Obinna Aguocha
148e3422-9257-4d69-b36b-3b2ceb2be19f,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Hon Aminu Jamo Daura (APC, Katsina, Constituency: Daura/Sandamu/Mai’adua)",Hon Aminu Jamo Daura,Not Yet Referred,Hon Aminu Jamo Daura
212db5e0-d203-46fd-b8cf-7bb26eb658a6,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-13,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
275d8235-46b4-49f2-91c1-44d8842fd6bc,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Hon Yusuf Shitu Galambi (NNPP, Jigawa, Constituency: Gwaram)",Hon Yusuf Shitu Galambi,Not Yet Referred,Hon Yusuf Shitu Galambi
27e03666-7db1-4798-9053-1fd512837fd3,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-12,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
2bc8b841-4d30-4b0b-af57-71e59dc2bfbb,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-12,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
2d152f1b-b333-4ec8-b4d2-e5cf98b59fc5,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-23,,"Dibiagwu Eugene Okechukwu (APC, Imo, Constituency: Ideato North/Ideato South)",Dibiagwu Eugene Okechukwu,Not Yet Referred,Dibiagwu Eugene Okechukwu
2e7dd287-5848-40df-87ed-99d06c511622,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-14,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende); Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Benjamin Kalu; Hon Mansur Manu Soro,Not Yet Referred,Hon Benjamin Kalu
36c153bc-3496-41b1-8e9d-f812ae19de13,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-13,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
3bce6edc-2a3b-47cc-b04a-4482c11b65e2,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-09,,"Hon Nnamdi Ezechi (PDP, Delta, Constituency: Nkokwa East/Ndokwa West/ Ukwuani)",Hon Nnamdi Ezechi,Not Yet Referred,Hon Nnamdi Ezechi
3cb16823-6dbc-4ddf-8d47-334049c4aac8,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Hon Ghali Tijjani Mustapha (NNPP, Kano, Constituency: Alabasu/Gaya/Ajingi)",Hon Ghali Tijjani Mustapha,Not Yet Referred,Hon Ghali Tijjani Mustapha
4178bd1d-5dc0-4193-a508-906bb733eb54,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Patrick Umoh (APC, Akwa Ibom, Constituency: Ikot Ekpene/Essien Udim/ Obot Akara)",Patrick Umoh,Not Yet Referred,Patrick Umoh
4601a236-b7fa-4993-aed3-6e0d68fb8d8f,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-07-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-11,,"Hon Adewale Hameed (APC, Lagos, Constituency: Agege)",Hon Adewale Hameed,Not Yet Referred,Hon Adewale Hameed
4ccb6595-9e6d-4503-a848-15684d153779,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Chike John Okafor (APC, Imo, Constituency: Ehime Mbano/Ihite-Uboma/ Obowo)",Chike John Okafor,Not Yet Referred,Chike John Okafor
5603cc9b-7d57-4c3b-8a65-a4528aeb50e7,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Daniel Asama Ago (APC, Plateau, Constituency: Jos North/Bassa)",Daniel Asama Ago,Not Yet Referred,Daniel Asama Ago
5ba80bea-dbfd-433f-990a-a85af03f68e8,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-20,,"Ali Isa (PDP, Gombe, Constituency: Balanga/Billiri)",Ali Isa,Not Yet Referred,Ali Isa
5f751411-989a-413a-8525-bff2e3e62247,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-23,,"Dibiagwu Eugene Okechukwu (APC, Imo, Constituency: Ideato North/Ideato South)",Dibiagwu Eugene Okechukwu,Not Yet Referred,Dibiagwu Eugene Okechukwu
63b81fe0-56c7-4bba-a0da-8b98f2b80bcc,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Hon Francis Ejiroghene Waive (APC, Delta, Constituency: Ughelli North, Ughelli South/Udu)",Hon Francis Ejiroghene Waive,Not Yet Referred,Hon Francis Ejiroghene Waive
64cf9f37-5c8e-4e32-a181-8c4f43b55a4b,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Hon Nnamdi Ezechi (PDP, Delta, Constituency: Nkokwa East/Ndokwa West/ Ukwuani)",Hon Nnamdi Ezechi,Not Yet Referred,Hon Nnamdi Ezechi
65cf6bda-580e-4db5-8fa6-da793e3049a0,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-12,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
66beaa46-178f-4026-b00f-bb1086422d34,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-09,,"Gaza Jonathan Gbefwi (PDP, Nasarawa, Constituency: Keffi/Karu/Kokona)",Gaza Jonathan Gbefwi,Not Yet Referred,Gaza Jonathan Gbefwi
6ba69d79-bb59-4615-a0d7-657a8a9f0472,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Hon Kwamoti Bitrus Laori (PDP, Adamawa, Constituency: Demsa/Numan/Lamurde)",Hon Kwamoti Bitrus Laori,Not Yet Referred,Hon Kwamoti Bitrus Laori
6f885eee-1634-45ca-b008-0929390af205,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-02-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-02-14,,"Hon Kingsley Chinda (PDP, Rivers, Constituency: Obio/Akpor)",Hon Kingsley Chinda,Not Yet Referred,Hon Kingsley Chinda
70c39d52-bb03-4c35-87a0-ab970c92a894,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-02-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-02-14,,"Hon Kingsley Chinda (PDP, Rivers, Constituency: Obio/Akpor)",Hon Kingsley Chinda,Not Yet Referred,Hon Kingsley Chinda
72056b41-e2fa-4e52-a991-3f7a298a8c42,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Hon Jeremiah Umaru (APC, Nasarawa, Constituency: Akwanga/Nassarawa Eggon/ Wamba)",Hon Jeremiah Umaru,Not Yet Referred,Hon Jeremiah Umaru
75b84bbd-9ea8-408b-aa21-756ae5f6072c,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-23,,"Hon Kingsley Chinda (PDP, Rivers, Constituency: Obio/Akpor)",Hon Kingsley Chinda,Not Yet Referred,Hon Kingsley Chinda
79ca3e83-26d4-4832-8013-1abc4bac7377,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Patrick Umoh (APC, Akwa Ibom, Constituency: Ikot Ekpene/Essien Udim/ Obot Akara)",Patrick Umoh,Not Yet Referred,Patrick Umoh
7a8edcd5-b9ff-4223-a875-194156e2007b,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-12,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
7c44f480-938b-411d-b1af-8ca3ec1ab4f8,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-02-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-02-27,,"Hon Ayodeji Alao (APC, Oyo, Constituency: Ogbomoso North/ Ogbomoso South/Orire)",Hon Ayodeji Alao,Not Yet Referred,Hon Ayodeji Alao
7c8a7488-596a-4078-8634-e2eaf24d53d2,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-08) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-08,,"Daniel Asama Ago (APC, Plateau, Constituency: Jos North/Bassa)",Daniel Asama Ago,Not Yet Referred,Daniel Asama Ago
872927f7-aa26-43ca-b887-7d6a257c41f5,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (House: 2024-06-06) -> Committee Assignment (House: 2024-06-06) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,2024-06-06,"Hon Aminu Jamo Daura (APC, Katsina, Constituency: Daura/Sandamu/Mai’adua)",Hon Aminu Jamo Daura,Constitution Review,Hon Aminu Jamo Daura
889ed02b-5f11-4ccd-8368-e27153ca56e1,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-03-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-13,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
8bf5c6a9-3e55-4f55-8490-0fb90dc2748b,"Constitution of the Federal Republic of Nigeria, 1999 (Alteration) Bill, 2024",First Reading (House: 2024-07-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-11,,"Harrison Anozie Nwadike (APC, Imo, Constituency: Isu/Njaba/Nkwerre/Nwangele)",Harrison Anozie Nwadike,Not Yet Referred,Harrison Anozie Nwadike
